Branch,,,,,,,,,,,,,,
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
64017,BRDRTNPS,64058,HIL TOP,1,Open,Line,NO,0,0,0,1195,0,0,0
64900,FT SAGE,64017,BRDRTNPS,1,Closed,Line,NO,89.8,-9,90.2,300,30.5,0.12,-27.31
64128,VAL ROAD,64018,BRDRTWN,1,Closed,Line,NO,-89.5,-26.2,93.3,300,31.1,0.06,-13.01
64032,COYOTECR,64043,FALCON,99,Closed,Line,NO,-0.1,-2.1,2.1,0,0,0,0.02
64032,COYOTECR,64059,HUMBOLDT,1,Closed,Line,NO,126.7,-51.5,136.8,478,28.6,0.28,-20.71
64032,COYOTECR,64059,HUMBOLDT,99,Closed,Line,NO,1.8,-0.4,1.8,0,0,0,0.04
64130,VALMY,64032,COYOTECR,1,Closed,Line,NO,210.4,-4.6,210.4,478,44,1.03,-23.88
64032,COYOTECR,64855,NEWMONT,99,Closed,Line,NO,-43.1,-5.9,43.5,0,0,0.08,5.5
64043,FALCON,64059,HUMBOLDT,99,Closed,Line,NO,1,0.3,1.1,0,0,0,0.02
64130,VALMY,64043,FALCON,1,Closed,Line,NO,239,-91.9,256.1,1076,23.8,1.26,-18.3
64310,GONDER,64043,FALCON,1,Open,Line,NO,0,0,0,645,0,0,0
64043,FALCON,64855,NEWMONT,99,Closed,Line,NO,-63.6,-6,63.9,0,0,-0.13,7.9
64892,RBFLCSC2,64043,FALCON,1,Closed,Series Cap,NO,-247.8,121.7,276.1,1195,23.1,0,-21.47
64901,FTSAGEPS,64058,HIL TOP,1,Closed,Line,NO,-93.4,7.5,93.7,300,33.8,0.51,-100.93
64059,HUMBOLDT,64061,IDAHO-NV,1,Closed,Line,NO,86.6,-51,100.5,478,21,0.6,-80.95
64059,HUMBOLDT,64855,NEWMONT,99,Closed,Line,NO,-11.3,-0.4,11.3,0,0,0.08,1.63
64077,MIRA LMA,64115,TRACY,1,Open,Line,NO,0,0,0,1076,0,0,0
64077,MIRA LMA,64115,TRACY,99,Closed,Line,NO,-6,-1.5,6.2,0,0,0,0.07
64077,MIRA LMA,64128,VAL ROAD,99,Closed,Line,NO,2.5,-1.5,2.9,0,0,0,0.01
64077,MIRA LMA,64310,GONDER,99,Closed,Line,NO,5.8,-1.2,5.9,0,0,0.08,0.58
64077,MIRA LMA,64951,TRACY W,1,Closed,Line,NO,-160.6,-29.4,163.3,1195,13.7,0.21,-9.49
64115,TRACY,64128,VAL ROAD,1,Closed,Line,NO,133.3,0.2,133.3,1076,12.4,0.19,-14.19
64115,TRACY,64128,VAL ROAD,99,Closed,Line,NO,6.9,1.1,7,0,0,0,0.09
64115,TRACY,64130,VALMY,1,Closed,Line,NO,14.6,-70.1,71.6,1076,6.7,0.02,-132.16
64115,TRACY,64130,VALMY,2,Closed,Line,NO,14.4,-70.9,72.4,478,15.1,0.02,-134
64115,TRACY,64130,VALMY,99,Closed,Line,NO,0.5,-0.3,0.6,0,0,0,0.01
64115,TRACY,64305,NANIWA,1,Closed,Line,NO,-79.9,-7.8,80.3,603,13.3,0,-0.11
64512,BLACKHWK,64115,TRACY,1,Open,Line,NO,0,0,0,1207,0,0,0
64115,TRACY,64677,N345,1,Open,Line,NO,0,0,0,1076,0,0,0
64951,TRACY W,64115,TRACY,1,Closed,Line,NO,151.8,-141.6,207.6,1195,17.4,0,-0.28
64128,VAL ROAD,64310,GONDER,99,Closed,Line,NO,5.1,-0.9,5.2,0,0,0.06,0.5
64130,VALMY,64131,VALMY G1,1,Closed,Transformer,YES,-227,72.4,238.3,300,79.4,0.52,14.57
64130,VALMY,64132,VALMY G2,2,Closed,Transformer,YES,-260.9,79.2,272.6,315,86.6,0.62,18.67
64677,N345,64130,VALMY,1,Open,Line,NO,0,0,0,1076,0,0,0
64310,GONDER,64884,RBGONPS,1,Closed,Line,NO,140.7,-46.3,148.2,1195,13.5,0.25,-14.95
64310,GONDER,66340,SIGURD,99,Closed,Line,NO,-43.2,-0.9,43.2,0,0,1.06,6.64
64883,RBFLCPS,64885,ROBINSON,1,Open,Transformer,YES,0,0,0,600,0,0,0
64883,RBFLCPS,64885,ROBINSON,2,Closed,Line,NO,243,-68.5,252.4,1195,21.1,0,0.19
64883,RBFLCPS,64891,RBFLCSC1,1,Closed,Series Cap,NO,-243,68.5,252.4,1195,21.1,0,-15.51
64884,RBGONPS,64885,ROBINSON,1,Open,Transformer,YES,0,0,0,600,0,0,0
64884,RBGONPS,64885,ROBINSON,2,Closed,Line,NO,140.5,-79.7,161.5,1195,13.5,0,0.08
64885,ROBINSON,64895,ROBINSON,1,Closed,Transformer,YES,191.7,-74.2,205.6,525,39.6,0.18,5.94
64885,ROBINSON,64895,ROBINSON,2,Closed,Transformer,YES,191.7,-74.2,205.6,525,39.6,0.18,5.94
64891,RBFLCSC1,64892,RBFLCSC2,1,Closed,Line,NO,-243,35.1,245.5,1195,23.1,4.82,-86.68
64901,FTSAGEPS,64900,FT SAGE,2,Closed,Line,NO,93.4,-7.5,93.7,300,31.3,0,0.06
64951,TRACY W,64954,TRACYW10,2,Closed,Transformer,YES,-144.2,43.7,150.6,250,60.3,0.33,14.46
65135,BENLOMND,65384,3MIKNOLL,99,Closed,Line,NO,-31.9,5.5,32.4,0,0,0.29,4.08
65135,BENLOMND,65385,BRIDGER,99,Closed,Line,NO,-57.5,7.5,58,0,0,-0.26,21.14
65135,BENLOMND,65665,GOSHEN,99,Closed,Line,NO,-1.3,1.3,1.8,0,0,0.01,0.05
65135,BENLOMND,65945,MIDVALLY,99,Closed,Line,NO,-0.5,0.7,0.8,0,0,0,0.01
65135,BENLOMND,66060,NAUGT G2,99,Closed,Line,NO,-131.7,51.9,141.5,0,0,1.03,38.57
65135,BENLOMND,66065,NAUGT G3,99,Closed,Line,NO,-196,39.5,200,0,0,1.38,56.63
65135,BENLOMND,66080,NINETY S,99,Closed,Line,NO,-1.2,0.4,1.3,0,0,0,0.03
65135,BENLOMND,66476,SYRACUSE,1,Closed,Line,NO,93,45.6,103.5,1727,6.4,0.07,-15.05
65135,BENLOMND,66476,SYRACUSE,99,Closed,Line,NO,10.1,6.8,12.2,0,0,0,0.11
65135,BENLOMND,66510,TERMINAL,3,Closed,Line,NO,-28.4,9.7,30,1971,3,0.03,-42.14
65135,BENLOMND,66510,TERMINAL,4,Closed,Line,NO,-28.4,9.7,30,1971,3,0.03,-42.14
65135,BENLOMND,66510,TERMINAL,99,Closed,Line,NO,-1.5,1.6,2.2,0,0,0,0.02
65135,BENLOMND,67790,POPULUS,1,Closed,Line,NO,-97.1,-4.9,97.2,1971,5.9,0.29,-69.01
65135,BENLOMND,67790,POPULUS,2,Closed,Line,NO,-94.3,-9,94.8,1971,5.9,0.27,-75.09
65191,BONANZA,65193,BONANZA,99,Closed,Line,NO,310.3,-83,321.2,0,0,-0.05,34.44
65191,BONANZA,65385,BRIDGER,99,Closed,Line,NO,11.8,-4.6,12.6,0,0,0.1,1.88
65191,BONANZA,66400,SPAN FRK,99,Closed,Line,NO,25.6,-2.9,25.8,0,0,2.39,10.42
65191,BONANZA,79058,RIFLE_CU,99,Closed,Line,NO,12.8,-0.3,12.8,0,0,0.03,2.5
65193,BONANZA,65385,BRIDGER,99,Closed,Line,NO,3.1,-2.2,3.8,0,0,0.01,0.16
65193,BONANZA,65995,MONA,1,Closed,Line,NO,381.8,-6,381.9,700,54.6,6.55,-44.45
65193,BONANZA,66400,SPAN FRK,99,Closed,Line,NO,20.8,-1.8,20.9,0,0,1.42,6.27
65193,BONANZA,79014,CRAIG,1,Closed,Line,NO,-190.7,-14.7,191.2,896,22.5,0.96,-77.12
65193,BONANZA,79058,RIFLE_CU,99,Closed,Line,NO,6.5,1,6.6,0,0,0.01,0.61
65259,CAMPSVC,65260,CAMP WIL,1,Closed,Line,NO,0,-25,25,1000,2.5,0,0.01
65260,CAMP WIL,65511,LAKESIDE,1,Closed,Line,NO,-575.5,97.5,583.7,1724,33.9,1.75,10.47
65260,CAMP WIL,65945,MIDVALLY,99,Closed,Line,NO,1.8,0.1,1.8,0,0,0,0.06
65260,CAMP WIL,65995,MONA,1,Closed,Line,NO,-287.8,-21.8,288.7,1195,24.2,1.29,-25.78
65260,CAMP WIL,65995,MONA,2,Closed,Line,NO,-274.3,-13.2,274.6,1195,23.1,1.56,-20.16
65260,CAMP WIL,65995,MONA,3,Closed,Line,NO,-276.1,-15.5,276.5,1195,23.2,1.55,-23.87
65260,CAMP WIL,65995,MONA,4,Closed,Line,NO,-274.1,-15.6,274.5,1165,23.7,1.53,-24.04
65260,CAMP WIL,66080,NINETY S,1,Closed,Line,NO,309.9,-23.5,310.8,1817,17.1,0.35,-5.25
65260,CAMP WIL,66080,NINETY S,2,Closed,Line,NO,309.9,-23.5,310.8,1727,18,0.35,-5.25
65260,CAMP WIL,66080,NINETY S,3,Closed,Line,NO,309.9,-23.5,310.8,2179,14.3,0.35,-5.25
65260,CAMP WIL,66080,NINETY S,4,Closed,Line,NO,309.9,-23.5,310.8,2179,14.3,0.35,-5.25
65260,CAMP WIL,66080,NINETY S,99,Closed,Line,NO,2.9,0.1,2.9,0,0,0,0.04
65260,CAMP WIL,66133,OQUIRRH,1,Closed,Line,NO,365.4,20.6,366,1727,21.2,0.35,-2.9
65260,CAMP WIL,66133,OQUIRRH,2,Closed,Line,NO,364.4,20.6,365,1727,21.1,0.35,-2.89
65260,CAMP WIL,66133,OQUIRRH,99,Closed,Line,NO,1.3,0.2,1.3,0,0,0,0.02
65260,CAMP WIL,66400,SPAN FRK,1,Closed,Line,NO,-322.2,-7.7,322.3,1727,18.7,1.21,-14.89
65260,CAMP WIL,66400,SPAN FRK,99,Closed,Line,NO,-11,-0.2,11,0,0,0.02,0.58
65260,CAMP WIL,66439,LAKSDST1,99,Closed,Line,NO,-15.4,9.7,18.2,0,0,-0.07,2.91
65260,CAMP WIL,66510,TERMINAL,99,Closed,Line,NO,1.7,0,1.7,0,0,0,0.05
65311,THREE &1,65312,THREE PK,1,Closed,Series Cap,NO,317.3,-90.9,330,1076,30.7,0,-28.79
65311,THREE &1,65312,THREE PK,2,Open,Line,NO,0,0,0,1434,0,0,0
65311,THREE &1,66340,SIGURD,1,Closed,Line,NO,-317.3,90.9,330,1434,23.1,4.82,-46.33
65312,THREE PK,66280,REDBUTTE,1,Closed,Line,NO,296.3,-67,303.8,1434,21.2,1.84,-22.15
65312,THREE PK,66340,SIGURD,99,Closed,Line,NO,-28.6,1.1,28.6,0,0,0.24,2.23
65384,3MIKNOLL,65396,3MIBRI11,1,Closed,Series Cap,NO,-742.2,-42.9,743.4,986,78.1,0,-249.63
65384,3MIKNOLL,65665,GOSHEN,1,Closed,Line,NO,420.5,5.8,420.6,956,44,2.84,-8.49
65384,3MIKNOLL,65665,GOSHEN,99,Closed,Line,NO,25.9,1,25.9,0,0,0.28,2.7
65384,3MIKNOLL,66060,NAUGT G2,99,Closed,Line,NO,-7.9,3.4,8.5,0,0,-0.03,1.32
65384,3MIKNOLL,66065,NAUGT G3,99,Closed,Line,NO,-11.9,1,11.9,0,0,-0.04,1.89
65385,BRIDGER,65386,BRIDGER1,1,Closed,Transformer,YES,-521.9,64.9,525.9,561,93.7,1.11,38.17
65385,BRIDGER,65387,BRIDGER2,1,Closed,Transformer,YES,-520.9,64.7,524.9,561,93.6,1.1,38.02
65385,BRIDGER,65388,BRIDGER3,1,Closed,Transformer,YES,-516.9,64.1,520.9,561,92.8,1.09,37.44
65385,BRIDGER,65389,BRIDGER4,1,Closed,Transformer,YES,-516.9,64.2,520.9,561,92.8,1.09,37.44
65396,3MIBRI11,65385,BRIDGER,1,Closed,Line,NO,-742.2,206.7,770.4,956.1,80.9,28.32,272.96
65385,BRIDGER,65440,DAVEJON3,99,Closed,Line,NO,-57.6,21.6,61.5,0,0,0.09,32.66
65385,BRIDGER,65445,DAVEJON4,99,Closed,Line,NO,-120.1,38.8,126.2,0,0,0.23,63.56
65385,BRIDGER,66060,NAUGT G2,99,Closed,Line,NO,15.1,15.7,21.8,0,0,-0.15,2.41
65385,BRIDGER,66065,NAUGT G3,99,Closed,Line,NO,19.9,8.4,21.5,0,0,-0.11,1.73
65385,BRIDGER,66730,WYODAK 1,99,Closed,Line,NO,-29.1,7.2,29.9,0,0,-1.76,17.18
65385,BRIDGER,67794,BRIPOP11,1,Closed,Line,NO,655.2,-25.1,655.6,892,78.3,25.9,166.21
65385,BRIDGER,67795,BRIPOP21,2,Closed,Line,NO,656,-25.3,656.5,892,78.4,26.04,166.92
65385,BRIDGER,69511,TOPW_G,99,Closed,Line,NO,-29.7,13.2,32.5,0,0,2.68,16.13
65385,BRIDGER,73108,LAR.RIVR,99,Closed,Line,NO,-21.4,6.4,22.3,0,0,0.5,7.45
65385,BRIDGER,76404,DRYFORK,99,Closed,Line,NO,-71,14.6,72.5,0,0,-27.8,70.22
65385,BRIDGER,623512,BROADVIEW,99,Closed,Line,NO,-18.6,-0.6,18.6,0,0,-0.86,6.51
65394,CURRANTC,65393,CURRNTS1,1,Closed,Transformer,YES,-239.4,49.1,244.4,270,90.5,0.56,18.69
65394,CURRANTC,65995,MONA,1,Closed,Line,NO,508.8,-107.7,520.1,1076,48.3,0,0.76
65440,DAVEJON3,65445,DAVEJON4,99,Closed,Line,NO,26.6,-13.7,29.9,0,0,-0.03,1.15
65440,DAVEJON3,66730,WYODAK 1,99,Closed,Line,NO,-5.1,-2.2,5.5,0,0,-0.02,0.27
65440,DAVEJON3,69511,TOPW_G,99,Closed,Line,NO,7,-10,12.2,0,0,0.1,0.76
65440,DAVEJON3,73012,AULT,99,Closed,Line,NO,19.4,3.3,19.7,0,0,0.2,9.27
65440,DAVEJON3,73108,LAR.RIVR,99,Closed,Line,NO,42.6,-2.5,42.7,0,0,0.34,9.13
65440,DAVEJON3,76404,DRYFORK,99,Closed,Line,NO,-64.6,-6.4,64.9,0,0,-12.58,34.26
65445,DAVEJON4,66730,WYODAK 1,99,Closed,Line,NO,-20,-0.2,20,0,0,-0.12,1.56
65445,DAVEJON4,69511,TOPW_G,99,Closed,Line,NO,1.8,-12.3,12.4,0,0,0.05,0.35
65445,DAVEJON4,73012,AULT,99,Closed,Line,NO,40.1,7.6,40.8,0,0,0.39,17.68
65445,DAVEJON4,73108,LAR.RIVR,99,Closed,Line,NO,79.6,0.5,79.6,0,0,0.54,14.1
65445,DAVEJON4,73181,SIDNEYDC,99,Closed,Line,NO,22.6,2.4,22.7,0,0,0.62,5.73
65445,DAVEJON4,76351,RCDC W,99,Closed,Line,NO,22.7,4.8,23.2,0,0,-0.19,7.89
65445,DAVEJON4,76404,DRYFORK,99,Closed,Line,NO,-152.6,-7.5,152.7,0,0,-30.92,84.39
65445,DAVEJON4,623512,BROADVIEW,99,Closed,Line,NO,9.5,-1.3,9.6,0,0,-0.16,1.73
65510,EMERY,65490,EHUNTR 1,1,Closed,Transformer,YES,-219.9,22.1,221,252,87.7,0.55,25.04
65510,EMERY,65490,EHUNTR 1,2,Closed,Transformer,YES,-222.1,22.2,223.2,252,88.6,0.55,25.1
65510,EMERY,65495,EHUNTR 2,1,Closed,Transformer,YES,-197.2,19.2,198.1,252,78.6,0.47,20.26
65510,EMERY,65495,EHUNTR 2,2,Closed,Transformer,YES,-241.9,21.9,242.9,252,96.4,0.42,24.17
65510,EMERY,65500,EHUNTR 3,1,Closed,Transformer,YES,-462.9,37.3,464.4,504,92.1,1.11,43.79
65510,EMERY,65805,HUNTNGTN,1,Closed,Line,NO,310.2,19.8,310.8,1186,26.2,0.81,-8.48
65510,EMERY,66340,SIGURD,1,Closed,Line,NO,325.4,-59.2,330.7,1195,27.7,3.47,-30.15
65510,EMERY,66340,SIGURD,2,Closed,Line,NO,326.2,-59.2,331.6,1195,27.7,3.49,-29.78
65510,EMERY,66400,SPAN FRK,1,Closed,Line,NO,356.5,-34.7,358.2,1434,25,4.64,-25.49
65511,LAKESIDE,66400,SPAN FRK,1,Closed,Line,NO,-123.3,-79.7,146.8,1724,8.5,0.13,-15.99
65511,LAKESIDE,67906,LAKSDCT3,1,Closed,Transformer,YES,-141.1,49.5,149.6,225,66.5,1.36,13.71
65511,LAKESIDE,67907,LAKSDCT4,1,Closed,Transformer,YES,-133,54.6,143.8,225,63.9,1.26,12.68
65511,LAKESIDE,67908,LAKSDST2,1,Closed,Transformer,YES,-179.8,62.6,190.4,295,64.5,1.95,19.49
65805,HUNTNGTN,65795,HUNTN G1,1,Closed,Transformer,YES,-116.7,29.7,120.4,290,41.5,0.27,6.15
65805,HUNTNGTN,65795,HUNTN G1,2,Closed,Transformer,YES,-86.8,22.8,89.7,252,35.6,0.28,5.42
65805,HUNTNGTN,65800,HUNTN G2,1,Closed,Transformer,YES,-105.2,19.9,107,252,42.5,0.36,5.67
65805,HUNTNGTN,65800,HUNTN G2,2,Closed,Transformer,YES,-104.6,19.9,106.5,252,42.3,0.36,5.71
65805,HUNTNGTN,65999,HUNMON11,1,Closed,Line,NO,246.8,-44.5,250.8,1165,21.5,1.59,-35.22
65805,HUNTNGTN,66400,SPAN FRK,1,Closed,Line,NO,309.7,-45.4,313,1434,21.8,3.07,-34.38
65805,HUNTNGTN,67582,PINTO &1,1,Closed,Line,NO,124.6,-22.7,126.7,1195,10.9,1.3,-126.85
65945,MIDVALLY,66080,NINETY S,1,Closed,Line,NO,-430.6,-3.8,430.6,1727,25,0.53,-0.72
65945,MIDVALLY,66080,NINETY S,99,Closed,Line,NO,-23.9,-2.8,24.1,0,0,-0.02,0.4
65945,MIDVALLY,66133,OQUIRRH,99,Closed,Line,NO,-10,-0.1,10,0,0,-0.01,0.19
65945,MIDVALLY,66400,SPAN FRK,99,Closed,Line,NO,-9.1,0.2,9.1,0,0,0.03,0.77
65945,MIDVALLY,66439,LAKSDST1,99,Closed,Line,NO,-12.5,6.8,14.2,0,0,-0.05,2.65
65945,MIDVALLY,66476,SYRACUSE,99,Closed,Line,NO,1.6,-0.2,1.6,0,0,0,0.02
65945,MIDVALLY,66510,TERMINAL,1,Closed,Line,NO,-18.6,-35.3,39.9,1195,3.3,0,-6.68
65945,MIDVALLY,66510,TERMINAL,99,Closed,Line,NO,-0.9,-2.2,2.4,0,0,0,0
65995,MONA,65996,CLOVER,1,Closed,Line,NO,44,-23.1,49.7,1451,3.4,0,-3.12
65995,MONA,65996,CLOVER,2,Closed,Line,NO,44,-23.1,49.7,1195,4.2,0,-3.12
65999,HUNMON11,65995,MONA,1,Closed,Line,NO,245.2,-9.2,245.4,1195,20.6,0,8.53
65996,CLOVER,66340,SIGURD,1,Closed,Line,NO,-72.2,-41.7,83.4,1261,6.6,0.18,-58.76
65996,CLOVER,66340,SIGURD,2,Closed,Line,NO,-69.8,-42,81.5,1195,6.8,0.14,-57.05
65996,CLOVER,66400,SPAN FRK,99,Closed,Line,NO,3.6,0.5,3.6,0,0,0.01,0.03
65996,CLOVER,67808,LIMBER,1,Closed,Line,NO,170.1,44.2,175.7,2419,7.3,0.28,-51.97
66060,NAUGT G2,66065,NAUGT G3,99,Closed,Line,NO,-6.9,-38.9,39.5,0,0,-0.05,2.08
66065,NAUGT G3,66476,SYRACUSE,99,Closed,Line,NO,12.6,1.3,12.6,0,0,0.12,3.7
66080,NINETY S,66133,OQUIRRH,99,Closed,Line,NO,-2.4,1.8,3,0,0,0,0.01
66080,NINETY S,66400,SPAN FRK,99,Closed,Line,NO,-21,0.1,21,0,0,0.04,1.42
66080,NINETY S,66439,LAKSDST1,99,Closed,Line,NO,-30.7,17.8,35.5,0,0,-0.16,6.13
66080,NINETY S,66476,SYRACUSE,99,Closed,Line,NO,2.2,0,2.2,0,0,0,0.07
66080,NINETY S,66510,TERMINAL,1,Closed,Line,NO,225.5,-18.2,226.2,1727,13.1,0.26,-11.02
66080,NINETY S,66510,TERMINAL,99,Closed,Line,NO,19.6,1.2,19.6,0,0,-0.01,0.32
66133,OQUIRRH,66400,SPAN FRK,99,Closed,Line,NO,-22.2,-1.4,22.3,0,0,-0.02,1.46
66133,OQUIRRH,66439,LAKSDST1,99,Closed,Line,NO,-40.3,21,45.5,0,0,-0.52,7.73
66133,OQUIRRH,66476,SYRACUSE,99,Closed,Line,NO,1.5,0,1.5,0,0,0,0.05
66133,OQUIRRH,66510,TERMINAL,1,Closed,Line,NO,282.6,-46.9,286.5,1727,16.6,0.39,-8.43
66133,OQUIRRH,66510,TERMINAL,2,Closed,Line,NO,282.6,-46.9,286.5,1727,16.6,0.39,-8.43
66133,OQUIRRH,66510,TERMINAL,99,Closed,Line,NO,14,-0.3,14,0,0,-0.01,0.26
66133,OQUIRRH,67808,LIMBER,2,Closed,Line,NO,-169.5,-13.4,170,1332,12.8,0.31,-23.75
66225,PINTO,66235,PINTO PS,1,Closed,Transformer,YES,34.3,-8.2,35.3,315,11.2,0.01,0.49
66225,PINTO,66235,PINTO PS,2,Closed,Transformer,YES,34.8,-8.3,35.8,315,11.4,0.01,0.49
66225,PINTO,67582,PINTO &1,1,Open,Series Cap,NO,0,0,0,807,0,0,0
66225,PINTO,67582,PINTO &1,2,Open,Series Cap,NO,0,0,0,807,0,0,0
66225,PINTO,67582,PINTO &1,3,Closed,Line,NO,-123.3,-40.2,129.7,807,16.1,0,0.02
66280,REDBUTTE,66281,REDBUSVC,1,Closed,Line,NO,0,-81.8,81.8,956,8.6,0,0.06
66280,REDBUTTE,67657,UTAH-NEV,1,Closed,Line,NO,0.8,-7.3,7.3,717,3.1,0,-29.45
66340,SIGURD,79032,GLENCANY,99,Closed,Line,NO,63.5,11.3,64.5,0,0,1.19,16.35
66340,SIGURD,79153,GLENC7-8,99,Closed,Line,NO,13.9,2.4,14.1,0,0,0.26,3.33
66400,SPAN FRK,66439,LAKSDST1,99,Closed,Line,NO,-51.3,50,71.7,0,0,-0.15,8.69
66400,SPAN FRK,66510,TERMINAL,99,Closed,Line,NO,11,0.7,11,0,0,0.02,0.92
66439,LAKSDST1,66510,TERMINAL,99,Closed,Line,NO,15.8,-5.1,16.6,0,0,-0.1,3.36
66476,SYRACUSE,66510,TERMINAL,1,Closed,Line,NO,-112.9,5.8,113,1727,6.7,0.11,-22.16
66476,SYRACUSE,66510,TERMINAL,99,Closed,Line,NO,-4.6,0.1,4.6,0,0,0,0.07
66510,TERMINAL,67790,POPULUS,1,Closed,Line,NO,-47.8,-52.9,71.3,1165,7.1,0.11,-120.03
66730,WYODAK 1,69511,TOPW_G,99,Closed,Line,NO,6.1,-2.4,6.6,0,0,0.05,0.6
66730,WYODAK 1,73108,LAR.RIVR,99,Closed,Line,NO,21.3,2.5,21.4,0,0,-0.15,5.46
66730,WYODAK 1,76351,RCDC W,99,Closed,Line,NO,138.5,36.7,143.3,0,0,-2.57,59.66
66730,WYODAK 1,76404,DRYFORK,99,Closed,Line,NO,-625.2,-49.8,627.2,0,0,-107.25,304.08
66730,WYODAK 1,623512,BROADVIEW,99,Closed,Line,NO,14,0.5,14,0,0,-0.51,3.58
67791,BORPOP11,67790,POPULUS,1,Closed,Line,NO,-320.4,-9.3,320.5,892,36.1,1.64,-22.28
67792,BORPOP21,67790,POPULUS,2,Closed,Line,NO,-317.8,7.3,317.9,1165,27.5,2.11,-17.93
67793,KINPOP11,67790,POPULUS,1,Closed,Line,NO,-375.5,50.7,378.9,1215,31.5,1.96,-10.7
67794,BRIPOP11,67790,POPULUS,1,Closed,Series Cap,NO,629.3,-302.8,698.3,986,70.8,0,-154.61
67795,BRIPOP21,67790,POPULUS,2,Closed,Series Cap,NO,630,-303.8,699.4,986,70.9,0,-155.01
69511,TOPW_G,73108,LAR.RIVR,99,Closed,Line,NO,20,-0.1,20,0,0,0.67,3.29
69511,TOPW_G,76404,DRYFORK,99,Closed,Line,NO,-44.2,7.2,44.8,0,0,-4.9,25.9
70106,CHEROK4,70310,PAWNEE,99,Closed,Line,NO,-7.8,1.6,8,0,0,0.01,1.39
70106,CHEROK4,70409,ST.VRAIN,99,Closed,Line,NO,-20.1,4.5,20.6,0,0,-0.2,2.62
70106,CHEROK4,70446,VALMONT,99,Closed,Line,NO,5.9,3.4,6.8,0,0,-0.01,0.15
70106,CHEROK4,70466,WATERTON,99,Closed,Line,NO,11.3,2.6,11.6,0,0,-0.06,0.64
70106,CHEROK4,70591,RMEC3,99,Closed,Line,NO,-12,4.5,12.8,0,0,-0.04,1.07
70106,CHEROK4,70598,PAWNEE,99,Closed,Line,NO,-6.8,-0.8,6.9,0,0,-0.01,0.75
70106,CHEROK4,70599,SMOKYHIL,99,Closed,Line,NO,15.5,2.1,15.7,0,0,-0.03,0.38
70106,CHEROK4,70601,DANIELPK,99,Closed,Line,NO,19,17,25.5,0,0,-0.08,1.05
70106,CHEROK4,70823,CEDARCK_1A,99,Closed,Line,NO,-7.3,1.1,7.3,0,0,0,0.79
70106,CHEROK4,73012,AULT,99,Closed,Line,NO,-31.1,-2.8,31.2,0,0,-0.19,4.34
70106,CHEROK4,73193,STORY,99,Closed,Line,NO,-11.7,-1.1,11.8,0,0,-0.09,1.9
70119,COMAN_1,70120,COMAN_2,99,Closed,Line,NO,-2.8,6.1,6.7,0,0,0,0.08
70119,COMAN_1,70465,MIDWAYPS,99,Closed,Line,NO,54.8,-6.5,55.2,0,0,0.46,11.46
70119,COMAN_1,70560,LAMAR_DC,99,Closed,Line,NO,8,-5.6,9.8,0,0,0.13,1.21
70119,COMAN_1,70601,DANIELPK,99,Closed,Line,NO,8.8,0,8.8,0,0,0.08,1.93
70119,COMAN_1,70654,COMANCHE,99,Closed,Line,NO,145.1,-85.6,168.4,0,0,-0.07,13.65
70119,COMAN_1,73418,RD_NIXON,99,Closed,Line,NO,3.1,-2.4,3.9,0,0,0.01,0.34
70119,COMAN_1,73509,FTRNG3CC,99,Closed,Line,NO,11.3,-3.4,11.8,0,0,0.11,2.22
70120,COMAN_2,70465,MIDWAYPS,99,Closed,Line,NO,54.7,-8.4,55.4,0,0,0.41,11.94
70120,COMAN_2,70560,LAMAR_DC,99,Closed,Line,NO,8.1,-6.2,10.2,0,0,0.14,1.37
70120,COMAN_2,70601,DANIELPK,99,Closed,Line,NO,8.7,-0.3,8.7,0,0,0.07,1.99
70120,COMAN_2,70654,COMANCHE,99,Closed,Line,NO,152.4,-102.8,183.8,0,0,-0.18,16.84
70120,COMAN_2,73418,RD_NIXON,99,Closed,Line,NO,3.3,-2.7,4.3,0,0,0.02,0.42
70120,COMAN_2,73509,FTRNG3CC,99,Closed,Line,NO,11.3,-3.9,11.9,0,0,0.1,2.36
70310,PAWNEE,70409,ST.VRAIN,99,Closed,Line,NO,2.9,0.5,3,0,0,0.01,0.15
70310,PAWNEE,70466,WATERTON,99,Closed,Line,NO,9.3,0.1,9.3,0,0,0.11,2.15
70310,PAWNEE,70591,RMEC3,99,Closed,Line,NO,4,0.3,4,0,0,0.03,0.39
70310,PAWNEE,70598,PAWNEE,99,Closed,Line,NO,272,-139.6,305.8,0,0,-0.05,24.12
70310,PAWNEE,70599,SMOKYHIL,99,Closed,Line,NO,39.9,-1.1,39.9,0,0,0.28,8.06
70310,PAWNEE,70601,DANIELPK,99,Closed,Line,NO,31.3,2.1,31.4,0,0,0.4,6.51
70310,PAWNEE,70622,MIS_SITE,99,Closed,Line,NO,3.8,-2.6,4.6,0,0,0.03,0.44
70310,PAWNEE,70624,MIS_SITE,99,Closed,Line,NO,41.5,-12,43.2,0,0,0.47,5.73
70310,PAWNEE,70710,PTZLOGN1,99,Closed,Line,NO,-15.4,-0.1,15.4,0,0,0.11,1.09
70310,PAWNEE,73012,AULT,99,Closed,Line,NO,3.3,-3.6,4.8,0,0,0.02,0.26
